300 44000
55 114 6
112 284 4
10 32 10
58 53 5
209 165 9
115 238 4
190 232 6
65 201 2
0 3 8
117 234 10
61 107 3
157 74 10
6 91 9
179 110 4
86 97 8
116 156 2
262 238 10
185 220 4
21 213 10
213 231 7
1 52 9
84 20 4
126 58 6
53 70 9
79 189 10
102 98 5
13 99 3
83 13 8
289 240 8
148 60 4
271 25 5
129 136 7
136 84 2
56 281 7
164 181 10
244 67 9
156 113 1
266 223 1
209 170 10
97 257 4
37 62 10
51 153 7
168 227 3
27 86 6
23 231 10
90 123 4
77 55 8
274 138 8
145 103 10
141 271 4
233 249 10
136 77 6
146 49 3
253 62 4
261 39 5
148 106 1
125 157 3
37 175 3
288 202 8
111 206 3
279 254 8
210 91 9
77 198 8
16 35 10
20 294 8
191 90 7
258 181 8
190 101 8
131 240 8
115 123 1
252 226 4
226 114 4
69 272 8
250 181 5
234 235 8
137 102 8
91 168 8
218 15 1
119 294 3
214 290 10
6 2 8
120 87 1
206 17 4
19 204 10
237 217 3
182 2 6
81 261 9
220 222 6
114 80 2
241 176 9
276 168 8
59 31 10
204 163 10
82 106 4
232 279 8
56 237 9
118 291 7
271 114 10
219 110 6
277 248 2
172 270 7
89 170 3
285 121 4
219 261 8
294 217 7
132 81 3
20 109 8
226 299 2
230 217 6
165 206 2
117 19 3
158 115 7
173 131 8
125 134 7
193 104 4
148 166 4
82 208 8
150 121 2
205 1 9
7 77 6
62 160 9
65 215 6
92 93 9
224 128 3
253 128 2
13 122 8
158 221 3
7 247 2
25 133 8
249 131 9
166 84 8
241 114 2
81 197 10
193 74 5
201 186 3
259 218 10
85 245 7
29 247 3
2 175 9
104 55 5
181 70 6
71 108 7
171 177 6
50 214 6
104 56 10
118 239 4
27 52 1
230 179 2
146 91 3
286 106 6
107 46 9
253 5 5
3 127 10
133 202 6
159 238 5
112 186 2
240 32 3
299 150 3
110 101 6
215 260 2
132 199 7
160 132 9
24 292 10
292 230 2
184 100 1
222 36 8
78 191 4
31 34 6
170 248 4
47 12 2
193 218 7
23 152 7
103 214 9
190 250 1
191 20 2
74 206 3
105 191 2
224 144 4
197 252 2
10 115 4
218 195 9
47 286 1
107 189 3
229 284 10
192 99 1
279 189 1
131 181 9
168 295 9
285 256 6
221 249 1
34 221 3
287 247 5
256 299 5
273 102 8
51 249 3
159 40 7
257 124 9
170 47 5
44 17 7
268 29 7
140 18 5
192 259 3
17 124 8
57 218 7
237 118 4
57 84 9
292 162 9
75 254 9
295 117 10
253 12 5
208 104 4
281 228 8
177 246 10
129 111 1
188 6 2
62 234 8
154 41 8
156 175 5
243 137 6
73 93 4
56 191 9
247 62 9
78 131 4
161 231 2
279 163 5
79 15 4
171 215 8
83 174 9
267 230 2
42 195 3
165 221 3
23 24 10
65 292 5
267 96 3
252 196 9
36 183 7
83 70 9
299 16 9
132 32 2
43 12 8
42 38 2
248 159 2
117 170 7
207 168 9
100 102 10
246 206 8
249 35 7
167 231 6
53 25 1
58 110 4
270 135 5
137 198 5
24 54 1
29 15 9
162 155 3
243 40 2
87 163 1
73 36 2
176 68 9
248 29 10
2 101 4
32 268 9
164 15 7
130 65 9
83 227 5
184 156 6
31 160 2
92 240 2
268 215 3
59 11 5
96 253 5
15 121 10
101 217 8
171 198 7
223 39 4
168 152 1
233 189 3
34 265 4
123 178 3
200 135 3
116 120 1
290 18 4
87 295 10
154 239 9
64 226 2
122 292 1
17 99 1
280 153 2
53 296 10
264 80 3
107 2 3
187 42 5
168 226 7
160 91 7
296 78 2
21 150 9
34 48 9
162 216 4
106 92 2
98 226 2
40 32 7
54 196 7
189 297 4
289 157 4
149 2 4
297 2 2
251 250 4
173 20 7
67 140 4
202 136 8
158 255 7
205 293 6
176 187 2
217 83 8
64 160 5
68 99 2
292 71 10
114 86 1
68 198 4
186 32 4
22 207 2
187 288 6
298 47 7
299 229 8
47 65 6
59 86 8
121 215 8
76 87 1
263 247 10
164 76 5
63 245 2
249 282 6
197 204 6
209 236 3
235 279 6
122 284 2
118 53 10
20 74 1
252 28 2
276 183 2
25 242 5
88 191 3
20 235 2
133 150 6
96 235 5
1 107 10
254 61 2
129 46 2
127 208 8
229 100 1
166 222 2
100 136 9
78 177 5
67 44 5
133 179 9
66 16 9
235 6 9
81 159 8
253 137 4
114 42 4
92 17 3
148 181 2
183 242 10
271 82 3
233 273 2
95 224 2
234 288 2
192 21 10
141 249 4
91 118 9
71 61 10
206 15 8
218 29 7
275 292 6
166 23 3
192 71 5
221 287 3
190 32 5
36 203 1
225 192 10
162 257 10
26 137 2
222 118 1
33 13 5
154 32 8
249 115 6
234 140 3
30 265 1
294 218 1
253 91 3
176 23 1
178 105 7
178 175 3
133 195 3
287 261 5
28 52 7
220 125 4
191 213 2
229 142 4
65 113 7
272 145 9
187 48 8
112 298 10
42 128 3
160 124 3
245 13 3
188 157 5
156 204 8
51 280 1
57 299 1
214 116 7
90 196 5
76 125 10
275 19 5
284 218 3
231 259 9
47 52 4
254 209 1
218 59 9
144 16 6
269 249 3
100 197 5
241 203 7
76 77 4
82 8 9
70 117 10
180 90 9
59 223 8
21 160 4
120 44 2
215 12 6
13 199 6
155 136 2
245 7 7
34 147 10
286 193 3
80 153 5
47 151 6
298 278 1
58 171 10
52 161 9
268 198 4
93 215 2
11 195 1
171 3 5
248 144 6
55 256 1
173 99 3
44 228 3
260 190 10
98 238 7
89 140 6
66 59 9
291 283 4
222 208 1
178 102 5
78 108 2
49 277 7
63 257 10
82 24 1
298 258 4
103 278 10
216 220 4
166 239 3
33 181 10
141 177 9
240 188 6
157 219 5
117 188 8
89 231 10
79 153 2
25 201 3
174 152 5
175 235 2
279 55 4
28 45 6
94 238 6
95 277 8
211 237 7
134 151 5
90 246 3
174 65 1
108 299 1
205 252 10
29 221 4
36 213 8
255 117 9
37 265 6
296 189 1
273 40 10
56 262 1
81 62 2
261 49 7
192 113 6
190 125 1
162 298 4
6 160 7
201 241 2
74 219 6
50 114 2
145 200 3
232 165 9
197 154 7
121 83 4
166 14 9
64 257 9
53 52 1
258 14 2
292 285 2
56 263 8
167 295 3
74 89 5
21 229 10
145 108 2
122 123 7
175 148 3
114 229 6
46 84 6
29 61 5
225 114 7
266 78 9
284 289 7
231 148 9
243 99 4
95 270 7
255 220 9
287 87 9
78 179 9
30 296 1
32 117 10
189 239 3
1 271 7
43 99 8
274 30 6
22 196 6
257 33 4
149 116 8
30 288 10
31 4 10
218 246 3
84 154 8
168 22 8
9 222 8
126 56 5
2 103 5
247 178 8
242 128 2
32 189 1
222 4 7
109 236 4
209 252 7
252 290 7
240 18 8
250 239 1
164 142 2
110 66 3
89 250 5
104 227 5
85 115 4
290 257 9
179 29 1
192 173 8
244 2 4
196 84 2
6 130 1
49 39 2
164 70 7
285 38 6
27 248 3
32 64 10
41 192 8
8 54 3
299 152 10
111 114 8
129 5 5
169 162 5
210 57 8
288 249 8
251 59 6
133 3 4
80 52 6
288 180 5
181 249 7
207 96 1
150 260 7
156 55 5
272 184 6
62 154 3
203 284 4
259 234 1
228 57 8
181 232 6
133 162 4
42 165 3
161 155 5
67 139 9
251 239 8
185 112 9
43 60 4
128 47 7
95 99 4
84 105 5
198 66 10
3 276 10
21 260 6
295 16 3
278 167 9
166 89 5
157 200 1
80 60 9
245 156 3
153 116 4
78 97 3
274 16 6
203 213 7
165 152 2
148 77 4
80 192 10
129 2 8
13 50 10
238 30 2
196 139 4
59 130 5
42 16 7
219 41 5
164 79 6
221 251 5
132 209 4
140 45 8
244 269 2
264 40 2
141 257 8
74 44 9
221 145 9
50 213 8
173 11 9
8 101 6
59 260 3
66 1 5
83 177 8
114 76 3
112 182 2
118 59 5
19 173 1
130 140 5
187 73 5
139 294 10
19 66 7
263 64 8
249 66 8
247 90 8
226 287 2
51 19 5
78 187 6
40 180 10
219 61 5
223 287 6
0 293 10
86 233 4
109 148 1
270 216 4
4 209 6
161 285 8
32 92 7
30 166 2
6 203 7
264 135 10
113 169 9
85 100 6
154 17 4
206 147 2
221 135 1
25 169 2
215 39 3
275 270 1
43 35 1
271 78 4
263 121 7
208 205 7
42 143 8
220 299 10
219 38 4
52 226 1
31 42 9
10 50 7
101 51 5
186 83 8
28 188 8
48 253 2
271 98 6
12 24 9
164 38 8
208 147 3
223 229 3
231 26 9
146 5 2
119 68 3
158 269 7
184 139 7
220 135 8
181 17 9
128 212 5
200 153 3
142 234 10
41 15 2
132 251 5
295 144 7
51 115 10
89 159 5
221 288 1
111 238 8
286 208 10
249 145 9
49 68 6
112 31 1
186 120 4
42 14 8
289 138 6
210 257 9
115 176 6
21 298 8
78 118 8
295 27 8
112 278 9
88 188 2
238 123 5
79 133 9
294 194 8
282 117 2
166 15 5
78 143 6
236 125 1
117 71 8
229 158 9
265 239 8
21 111 10
290 16 4
59 270 1
11 157 5
222 26 7
38 62 2
20 123 1
189 142 5
214 287 5
272 136 10
287 289 9
94 178 2
20 261 3
90 271 7
251 167 5
71 236 3
76 146 6
48 151 4
142 258 7
246 149 8
130 106 10
246 141 3
171 278 7
251 82 9
155 107 8
150 296 4
14 26 8
274 197 9
75 214 3
7 73 8
25 43 3
219 239 4
183 123 7
146 102 10
150 216 6
173 141 8
268 43 7
70 10 3
132 100 3
188 66 1
146 107 9
54 13 10
66 162 6
288 124 2
80 13 1
21 85 9
36 53 2
180 19 5
256 35 4
145 2 9
113 72 7
75 157 7
214 202 9
52 18 7
229 120 6
38 171 2
234 83 2
78 88 6
137 14 1
158 208 5
111 261 4
96 103 10
97 127 2
55 85 5
277 22 3
83 276 6
79 11 3
24 25 4
272 144 2
137 249 1
160 90 9
168 103 5
42 48 8
237 283 8
214 134 6
193 18 9
25 196 10
211 131 4
17 54 5
296 57 5
182 204 10
231 10 5
294 32 6
105 218 6
235 242 7
150 24 5
233 50 2
83 80 1
18 32 4
138 32 8
153 132 10
282 287 10
17 241 10
6 151 2
265 66 9
1 251 5
139 219 5
251 260 3
18 299 4
134 138 2
147 259 9
47 44 8
150 273 2
22 283 9
127 2 6
117 123 6
4 19 7
4 194 6
55 267 6
249 43 4
92 66 5
119 89 2
201 89 3
298 59 6
247 117 10
119 241 3
11 66 4
54 128 1
57 204 8
262 297 10
201 41 10
125 240 2
275 4 10
47 231 5
34 184 4
237 245 5
116 246 5
268 95 3
97 278 8
228 211 1
225 127 3
225 87 7
203 134 9
299 67 1
94 167 5
205 47 9
3 176 6
76 271 5
104 138 2
260 221 10
143 245 6
139 61 4
58 102 8
92 135 5
94 191 4
251 289 5
274 214 1
100 130 9
120 129 1
118 199 6
201 117 6
29 108 1
217 97 3
131 105 9
22 75 10
189 270 10
204 174 3
14 83 1
65 198 3
98 35 2
152 37 1
234 281 4
15 240 3
91 161 1
284 168 2
10 295 1
200 109 9
223 227 5
129 151 5
125 43 7
174 191 4
102 217 1
260 0 4
71 219 9
4 215 1
3 80 8
42 70 7
177 157 10
192 198 3
199 143 3
237 201 8
33 22 5
58 18 5
66 264 3
223 80 10
244 116 9
260 204 2
52 203 2
165 52 10
250 167 6
100 84 2
3 64 5
171 212 7
159 105 3
229 178 10
125 279 4
54 58 1
2 221 6
121 57 8
9 0 10
131 24 7
171 180 6
55 93 2
103 205 1
177 227 6
74 201 6
148 144 10
164 295 10
67 103 5
43 200 4
129 200 4
104 47 3
144 33 2
136 35 5
167 285 6
60 31 6
44 278 10
255 5 4
30 235 7
189 162 3
249 151 3
40 197 9
65 34 1
24 75 5
63 155 5
57 233 6
0 180 4
13 29 5
253 25 7
184 127 7
206 54 1
162 64 7
181 150 6
231 239 6
203 269 10
283 145 5
69 270 2
210 236 1
187 2 6
73 8 8
289 68 2
253 256 5
75 115 6
190 46 9
182 190 8
277 299 3
190 214 4
186 214 10
270 225 2
194 101 8
163 122 4
293 166 7
90 190 10
277 74 8
70 203 6
151 111 9
185 298 1
135 107 7
72 98 2
72 62 1
205 183 10
6 255 5
100 273 10
234 271 9
43 177 5
33 60 10
17 116 9
249 125 9
0 237 9
262 249 6
276 237 1
156 56 8
14 148 2
170 65 6
33 236 1
119 19 5
135 266 8
138 136 9
58 91 3
211 240 9
166 49 5
19 33 3
238 41 8
32 187 7
290 28 10
269 146 6
288 250 3
69 151 4
109 1 1
107 114 1
113 111 10
39 57 9
141 209 6
139 13 10
134 262 4
225 8 6
4 78 1
146 106 3
217 37 2
238 58 3
160 218 6
290 101 10
105 70 9
271 148 1
209 18 10
97 52 8
195 220 2
39 27 10
273 192 1
176 91 7
251 213 3
244 134 4
30 12 7
144 198 9
243 223 1
281 155 1
109 85 6
61 143 1
222 7 8
195 214 7
26 92 2
220 127 9
197 167 2
51 184 5
64 216 3
289 89 4
169 218 10
18 56 6
293 40 3
240 117 3
144 42 7
272 72 4
192 20 2
121 255 2
180 261 5
9 282 2
210 146 9
263 113 3
248 185 10
159 166 2
170 0 3
258 276 1
287 22 7
191 54 10
3 1 1
62 269 1
204 281 2
66 21 3
158 237 4
81 163 10
115 104 10
26 95 7
141 22 6
182 114 1
110 109 3
86 90 10
199 52 2
277 53 9
148 164 6
159 201 9
183 41 3
87 82 2
258 97 1
2 246 6
70 233 4
131 90 1
135 199 10
200 228 7
217 153 1
70 247 10
68 288 1
134 299 2
243 297 7
159 193 5
39 288 6
98 33 5
6 0 10
115 200 1
181 3 8
174 290 7
173 208 5
151 188 1
191 99 10
259 195 6
116 164 9
288 157 9
4 136 4
152 163 6
68 12 8
119 58 6
289 190 4
260 131 1
132 244 4
235 99 1
44 183 9
82 36 3
254 274 7
280 115 5
116 295 4
157 279 5
221 202 4
6 239 9
162 81 4
87 290 3
102 88 3
209 50 9
207 29 5
238 252 3
79 37 8
259 89 10
169 126 1
116 1 9
36 242 1
31 214 7
215 207 3
2 118 4
129 3 1
31 159 3
96 160 10
192 38 9
147 214 5
234 154 10
10 110 8
186 4 2
121 139 2
40 68 4
244 93 4
207 104 8
189 4 2
206 154 4
3 24 8
24 249 7
22 244 7
110 41 8
193 84 8
43 257 1
231 254 8
195 74 6
79 226 2
175 169 1
134 234 4
116 140 2
249 114 4
107 166 5
147 190 3
158 175 3
52 84 3
146 185 5
13 188 7
4 148 8
40 62 4
215 70 3
34 33 10
195 135 10
175 49 2
31 151 9
41 35 3
0 234 3
164 207 6
275 170 10
182 197 2
208 134 2
0 14 1
10 252 10
124 236 6
145 44 2
211 265 3
148 157 3
187 206 9
164 241 2
56 115 4
248 207 1
84 257 6
172 164 1
146 262 1
140 66 4
96 297 5
269 201 10
17 69 1
158 156 3
34 41 7
118 136 2
247 89 8
72 6 3
75 280 6
268 211 7
139 247 7
0 55 6
89 128 3
27 210 9
74 80 6
68 282 4
14 84 2
5 21 9
183 188 9
147 280 7
135 204 1
44 180 2
127 281 7
163 219 2
146 232 4
136 264 7
44 153 5
53 120 2
286 40 2
117 78 1
10 229 2
269 118 4
257 98 7
117 272 5
114 48 3
177 36 5
223 209 5
49 281 3
72 35 5
240 193 1
218 131 2
147 212 1
298 55 9
222 162 2
44 258 1
52 152 3
192 94 1
8 102 3
192 158 10
263 83 6
251 175 1
204 272 8
66 31 10
232 281 2
55 251 2
95 288 3
72 206 3
18 157 2
199 271 4
187 37 4
31 144 3
65 139 6
257 8 3
118 83 10
145 141 2
147 293 2
122 111 6
140 288 7
167 177 7
170 29 7
222 270 2
182 264 2
113 100 4
104 135 2
51 283 3
93 274 2
166 145 4
10 126 5
183 195 5
138 39 8
292 256 2
258 110 6
97 26 7
41 79 9
46 170 8
219 296 2
191 202 9
26 116 9
212 27 10
189 146 5
27 137 10
72 176 7
281 14 6
1 237 8
279 227 2
82 155 7
41 166 8
184 296 10
234 153 1
136 108 8
238 74 8
236 23 4
194 170 1
93 65 10
178 150 9
239 110 3
76 291 9
148 244 7
187 177 10
42 232 5
74 288 4
63 134 3
35 10 6
225 148 10
285 208 2
178 67 7
75 63 4
101 141 5
12 193 9
11 193 3
26 288 6
67 218 4
36 15 5
251 89 7
67 58 10
189 293 10
168 247 7
19 139 4
159 17 5
41 171 9
28 272 2
104 108 3
16 223 5
164 131 1
234 25 9
225 162 5
83 294 3
105 126 5
271 143 6
73 63 6
277 56 8
23 198 1
251 269 2
181 110 10
260 128 9
13 63 8
89 127 3
291 62 1
233 192 4
222 175 5
239 215 6
238 219 8
119 173 1
200 236 10
14 252 10
40 125 9
29 288 3
102 157 1
277 157 7
59 138 6
159 151 10
28 184 4
181 281 9
51 236 3
255 284 2
235 69 1
74 289 8
36 120 7
191 59 2
220 175 1
283 70 8
224 28 7
1 130 3
204 80 4
277 39 1
119 272 10
43 151 2
134 45 2
188 181 4
18 144 3
75 243 6
9 245 7
151 234 10
48 270 8
1 236 5
135 243 2
87 242 1
210 190 1
261 179 2
165 202 9
166 171 7
37 154 4
29 83 2
249 60 3
77 52 4
132 61 10
207 270 5
210 289 4
27 193 4
169 227 5
110 161 5
175 176 9
102 109 6
136 51 9
181 206 7
55 31 2
287 15 9
295 154 9
298 143 3
65 74 3
18 139 3
53 199 10
8 203 2
52 26 1
254 24 2
117 17 3
165 88 3
194 250 2
101 188 3
211 199 3
70 151 1
205 112 6
272 266 6
78 29 8
179 299 7
63 256 6
243 92 7
19 211 9
63 79 7
36 262 3
209 135 8
199 4 1
124 12 3
183 117 9
86 139 10
17 134 4
8 65 6
92 90 1
34 19 3
3 282 1
132 177 9
12 49 1
245 133 8
22 174 6
34 239 2
199 88 3
260 276 10
102 226 9
107 226 8
48 131 3
274 36 5
58 201 3
149 211 7
165 233 3
216 260 1
23 33 7
127 285 7
74 239 1
259 264 6
47 195 5
202 246 8
39 77 2
29 272 2
85 289 9
63 224 5
231 179 1
108 181 10
234 49 2
151 93 8
17 247 7
211 48 6
220 260 7
206 60 4
43 205 8
162 54 3
73 279 7
30 111 8
51 233 5
288 262 2
176 53 4
9 122 6
49 122 4
101 39 5
200 76 10
199 250 1
243 284 7
156 13 7
283 1 9
127 166 9
89 244 8
258 6 4
294 135 5
86 241 9
27 11 1
109 188 6
87 71 8
281 241 9
145 275 5
88 206 4
1 96 9
242 231 10
160 19 5
208 238 10
55 215 10
217 66 5
13 257 6
132 112 6
193 299 1
15 227 1
211 65 2
7 238 4
169 134 9
299 211 8
245 281 8
23 86 6
0 122 5
46 68 2
238 13 10
187 269 4
156 18 5
225 276 6
192 96 10
275 42 6
117 298 6
29 164 3
40 216 2
175 127 10
176 33 6
191 86 3
297 124 3
42 20 5
63 101 4
212 97 4
179 250 8
176 110 8
279 12 10
212 188 1
201 217 6
120 214 5
199 140 4
79 228 5
228 291 1
253 0 1
210 188 7
196 37 1
277 12 7
115 231 1
243 28 3
236 9 7
28 211 8
279 67 10
150 47 7
247 173 1
175 205 7
135 88 10
83 136 1
108 259 5
54 150 3
269 180 7
247 16 4
146 161 5
98 190 5
153 137 3
254 17 3
116 215 1
49 163 5
158 49 6
290 22 4
90 26 5
40 2 6
205 75 3
26 173 8
83 178 9
166 147 5
96 183 5
200 126 4
94 131 6
274 286 5
144 36 2
290 14 2
60 68 8
148 136 3
138 86 2
59 128 5
212 206 10
123 3 9
94 163 6
102 286 8
158 0 5
62 182 7
271 124 2
242 237 10
120 102 7
245 189 2
237 113 6
0 169 1
81 122 6
291 136 2
3 2 5
225 234 1
153 221 4
194 216 7
48 191 2
250 61 10
276 189 1
289 109 9
134 81 2
16 14 6
14 211 1
134 25 3
208 72 5
96 299 1
9 167 9
121 210 10
166 224 1
8 248 7
274 59 7
249 217 7
298 98 3
262 266 7
291 55 9
142 183 6
188 40 10
13 262 2
186 78 4
253 278 5
83 57 9
56 155 4
34 278 3
191 102 7
237 72 6
29 187 8
136 282 6
243 141 8
204 216 2
291 218 2
142 85 1
277 268 10
114 47 3
5 26 7
244 58 8
187 64 7
26 72 2
211 194 9
240 22 7
250 43 10
205 156 4
265 227 3
262 143 8
240 143 10
172 197 9
205 94 1
279 11 4
252 73 7
172 265 9
1 28 8
9 191 8
205 259 10
226 3 3
184 83 6
186 86 1
277 205 6
160 255 8
195 279 9
48 109 1
48 37 1
139 4 1
89 258 1
137 49 7
251 210 7
190 124 10
108 264 5
84 229 3
246 14 3
138 112 5
170 38 4
242 273 7
225 242 6
124 171 1
5 268 7
130 118 3
149 31 8
22 204 7
109 59 7
236 131 9
286 52 7
190 241 8
62 298 7
28 168 8
171 251 9
90 120 1
299 53 9
178 232 2
221 175 3
229 240 7
21 138 5
249 159 2
156 269 5
68 30 10
277 176 7
137 48 7
271 35 8
129 160 7
18 122 4
124 6 1
59 26 5
119 96 10
115 225 1
186 170 6
117 284 8
88 76 7
170 40 9
7 150 9
137 229 10
131 101 6
62 55 10
25 76 6
177 173 8
161 148 7
88 155 6
207 19 8
41 90 1
63 142 1
168 115 5
108 103 3
124 13 2
247 233 7
40 52 5
27 158 4
133 1 7
260 264 6
290 115 9
80 259 3
227 188 2
270 131 9
277 237 6
216 226 4
22 294 4
241 25 8
95 213 1
133 256 10
52 250 2
142 167 8
85 168 3
209 182 10
27 270 5
148 17 7
196 147 1
216 118 6
278 262 2
69 221 7
47 290 7
177 101 10
103 115 9
17 167 10
223 224 4
119 86 6
59 53 2
125 122 8
194 259 4
261 189 4
277 20 7
194 127 4
194 167 1
273 185 1
286 226 9
22 79 9
285 104 9
284 242 1
228 257 5
45 29 8
216 111 6
22 182 10
135 141 1
216 74 6
247 260 6
296 187 5
264 251 8
33 105 7
108 79 7
223 26 2
89 278 1
7 67 1
274 127 4
52 254 8
226 151 3
67 114 9
152 296 9
69 111 3
16 7 10
92 132 3
193 232 8
101 162 3
68 148 9
274 187 4
64 231 2
213 128 2
231 272 1
28 232 3
131 76 9
58 289 3
56 21 7
4 286 4
67 69 10
68 202 5
59 3 2
194 206 5
175 26 9
149 106 3
22 54 1
182 59 9
108 107 9
206 175 3
242 84 8
169 191 4
232 153 4
240 178 9
96 38 2
70 81 3
257 152 8
103 68 6
197 243 10
211 203 1
1 94 10
254 30 8
299 275 10
2 135 4
128 184 7
294 97 5
198 237 3
0 231 3
246 250 4
173 193 6
158 254 6
123 254 9
297 246 6
128 120 5
105 29 5
234 286 5
77 268 1
192 57 1
110 126 9
32 217 6
137 88 6
149 203 4
113 283 9
291 269 7
2 150 6
97 168 6
180 214 8
233 299 7
64 94 5
56 63 6
241 91 1
230 40 6
57 26 7
152 204 7
155 53 8
213 216 10
67 229 8
150 65 4
207 206 9
222 130 8
41 6 9
178 298 9
25 96 9
112 169 7
147 21 5
122 116 6
2 126 10
52 118 9
296 182 8
118 96 8
273 152 3
96 14 5
48 44 3
270 183 3
131 208 8
84 295 5
198 0 2
129 28 5
38 20 1
205 110 4
233 164 1
96 252 7
85 158 1
223 253 4
296 232 8
105 124 1
234 99 1
204 199 3
108 205 6
194 132 8
117 266 9
113 281 3
25 85 4
152 179 6
126 208 3
86 183 8
25 239 5
100 66 1
228 36 7
292 237 2
222 89 8
98 220 9
240 144 6
147 123 8
232 249 4
55 51 1
198 78 2
256 138 5
297 210 7
274 177 10
78 149 8
136 255 8
255 34 4
116 193 3
125 200 4
249 28 6
239 256 4
207 125 10
17 130 10
39 234 9
90 286 3
190 269 3
259 136 5
296 217 3
55 135 3
132 157 3
284 141 5
198 96 7
220 75 9
186 80 4
135 227 10
12 179 7
76 231 4
284 119 6
24 88 5
151 209 9
93 60 5
163 67 2
217 290 1
51 147 1
9 262 9
101 99 6
269 28 4
254 172 5
242 291 6
131 92 4
116 172 10
121 30 1
297 154 10
120 60 4
195 131 3
106 12 5
133 183 5
170 33 7
178 79 4
104 267 6
280 202 6
234 260 6
169 6 10
168 198 5
28 36 2
134 130 1
178 137 10
3 221 10
33 14 10
144 95 5
69 12 4
136 111 7
88 144 4
32 270 4
288 281 1
154 166 8
4 131 9
287 197 6
84 8 6
247 21 2
94 130 4
182 83 9
151 88 2
266 251 7
216 231 7
247 214 3
179 241 2
50 193 7
274 8 3
92 104 3
60 185 6
208 259 7
292 136 1
244 273 6
38 185 2
197 192 10
233 112 10
48 141 5
254 162 3
170 164 5
146 57 8
158 88 10
221 93 10
27 13 8
154 157 3
186 191 10
